u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,length,geometry,bridge,access,tunnel,junction
9691602632,9691602635,0,1054650001,TRUE,2,,Van Ness Bus Rapid Transit,busway,,104.558,"LINESTRING (-122.4204282 37.7810384, -122.4204477 37.7811262, -122.4206022 37.7818912, -122.4206192 37.7819665)",,no,,
9691602635,9691602764,0,502795944,TRUE,3,,Turk Street,secondary,25 mph,6.243,"LINESTRING (-122.4206192 37.7819665, -122.4206894 37.7819579)",,,,
9691602635,9691602758,0,1054650001,TRUE,2,,Van Ness Bus Rapid Transit,busway,,66.99,"LINESTRING (-122.4206192 37.7819665, -122.4206384 37.7820529, -122.4207261 37.7824396, -122.4207803 37.7825537)",,no,,
9691602638,258758552,0,86303744,FALSE,,,Eddy Street,residential,,10.002,"LINESTRING (-122.420837 37.7828968, -122.4207247 37.7829114)",,,,
9691602638,65373722,0,86303744,FALSE,,,Eddy Street,residential,,10.127,"LINESTRING (-122.420837 37.7828968, -122.4209508 37.7828825)",,,,
9691602638,9691602640,0,1054650000,FALSE,2,,Van Ness Bus Rapid Transit,busway,,43.356,"LINESTRING (-122.420837 37.7828968, -122.4208529 37.7829812, -122.4208624 37.7830326, -122.4209085 37.7832826)",,no,,
9691602638,9691602758,0,1054650000,FALSE,2,,Van Ness Bus Rapid Transit,busway,,38.479,"LINESTRING (-122.420837 37.7828968, -122.4208218 37.7828198, -122.4208124 37.7827597, -122.4207803 37.7825537)",,no,,
9691602640,9691602642,0,1054649998,TRUE,2,,Van Ness Bus Rapid Transit,busway,,61.779,"LINESTRING (-122.4209085 37.7832826, -122.4209135 37.7834523, -122.4209711 37.7837627, -122.4209857 37.7838339)",,no,,
9691602640,9691602638,0,1054650000,FALSE,2,,Van Ness Bus Rapid Transit,busway,,43.356,"LINESTRING (-122.4209085 37.7832826, -122.4208624 37.7830326, -122.4208529 37.7829812, -122.420837 37.7828968)",,no,,
9691602642,9691602755,0,527857411,TRUE,,,Ellis Street,residential,,5.925,"LINESTRING (-122.4209857 37.7838339, -122.4210519 37.7838238)",,,,
9691602642,9691602646,0,1054649998,TRUE,2,,Van Ness Bus Rapid Transit,busway,,105.687,"LINESTRING (-122.4209857 37.7838339, -122.4210046 37.7839165, -122.4210848 37.7843043, -122.4211653 37.7846892, -122.4212116 37.7847642)",,no,,
9691602646,258758550,0,502795547,TRUE,2,,O'Farrell Street,primary,,9.109,"LINESTRING (-122.4212116 37.7847642, -122.4211091 37.7847764)",,,,
9691602646,9691602649,0,1054649997,FALSE,2,,Van Ness Bus Rapid Transit,busway,,104.848,"LINESTRING (-122.4212116 37.7847642, -122.4212231 37.7848422, -122.4212347 37.7849003, -122.4213693 37.7855725, -122.4213786 37.7856189, -122.421393 37.7856961)",,no,,
9691602646,9691602755,0,1054649999,TRUE,2,,Van Ness Bus Rapid Transit,busway,,105.683,"LINESTRING (-122.4212116 37.7847642, -122.4212171 37.7846833, -122.4211877 37.7845257, -122.4211155 37.7841413, -122.4210716 37.7839078, -122.4210519 37.7838238)",,no,,
9691602649,65334139,0,502795941,TRUE,3,,Geary Boulevard,primary,35 mph,10.608,"LINESTRING (-122.421393 37.7856961, -122.4215126 37.7856832)",,,,
9691602649,9691602653,0,1054649995,TRUE,2,,Van Ness Bus Rapid Transit,busway,,105.02,"LINESTRING (-122.421393 37.7856961, -122.4213818 37.7857819, -122.4214694 37.7861999, -122.4215422 37.7865506, -122.4215575 37.7866288)",,no,,
9691602649,9691602646,0,1054649997,FALSE,2,,Van Ness Bus Rapid Transit,busway,,104.848,"LINESTRING (-122.421393 37.7856961, -122.4213786 37.7856189, -122.4213693 37.7855725, -122.4212347 37.7849003, -122.4212231 37.7848422, -122.4212116 37.7847642)",,no,,
9691602653,258758549,0,86303747,TRUE,2,,Post Street,tertiary,,5.543,"LINESTRING (-122.4215575 37.7866288, -122.4214951 37.7866361)",,,,
9691602653,9691602656,0,1054649995,TRUE,2,,Van Ness Bus Rapid Transit,busway,,105.546,"LINESTRING (-122.4215575 37.7866288, -122.4215744 37.7867191, -122.4217302 37.7874891, -122.4217761 37.7875583)",,no,,
9691602656,65303559,0,86303767,TRUE,,,Sutter Street,residential,,9.564,"LINESTRING (-122.4217761 37.7875583, -122.4218834 37.7875439)",,,,
9691602656,9691602660,0,1054649994,FALSE,2,,Van Ness Bus Rapid Transit,busway,,104.816,"LINESTRING (-122.4217761 37.7875583, -122.4217933 37.7876408, -122.4218024 37.7876841, -122.4218731 37.7880203, -122.4219409 37.7883719, -122.4219483 37.7884102, -122.4219635 37.7884892)",,no,,
9691602656,9691602746,0,1054649996,TRUE,2,,Van Ness Bus Rapid Transit,busway,,105.841,"LINESTRING (-122.4217761 37.7875583, -122.4217989 37.7874781, -122.421776 37.7873172, -122.4216476 37.7867097, -122.4216287 37.7866191)",,no,,
9691602660,258758547,0,527829964,TRUE,3,,Bush Street,secondary,30 mph,9.811,"LINESTRING (-122.4219635 37.7884892, -122.4218537 37.7885052)",,,,
9691602660,9691602663,0,1054649992,TRUE,2,,Van Ness Bus Rapid Transit,busway,,105.171,"LINESTRING (-122.4219635 37.7884892, -122.4219496 37.7885766, -122.4221022 37.7893492, -122.4221204 37.7894236)",,no,,
9691602660,9691602656,0,1054649994,FALSE,2,,Van Ness Bus Rapid Transit,busway,,104.816,"LINESTRING (-122.4219635 37.7884892, -122.4219483 37.7884102, -122.4219409 37.7883719, -122.4218731 37.7880203, -122.4218024 37.7876841, -122.4217933 37.7876408, -122.4217761 37.7875583)",,no,,
9691602663,9691602739,0,502795939,TRUE,3,,Pine Street,secondary,30 mph,5.729,"LINESTRING (-122.4221204 37.7894236, -122.4221849 37.7894161)",,,,
9691602663,9691602667,0,1054649992,TRUE,2,,Van Ness Bus Rapid Transit,busway,,102.876,"LINESTRING (-122.4221204 37.7894236, -122.4221374 37.7895101, -122.4222193 37.7899264, -122.4222912 37.7902909, -122.4222984 37.790338)",,no,,
9691602667,1564279875,0,142961025,TRUE,2,,California Street,tertiary,,5.401,"LINESTRING (-122.4222984 37.790338, -122.4222376 37.7903451)",,,,
9691602667,9691602668,0,1054649992,TRUE,2,,Van Ness Bus Rapid Transit,busway,,9.023,"LINESTRING (-122.4222984 37.790338, -122.422314 37.7904182)",,no,,
9691602668,9691602732,0,86303769,TRUE,2,,California Street,tertiary,,7.479,"LINESTRING (-122.422314 37.7904182, -122.4223977 37.790406)",,,,
9691602668,9691602671,0,1054649992,TRUE,2,,Van Ness Bus Rapid Transit,busway,,101.508,"LINESTRING (-122.422314 37.7904182, -122.4223289 37.7904913, -122.4224746 37.7912454, -122.4225323 37.7913062)",,no,,
9691602671,65307417,0,502795937,TRUE,2,,Sacramento Street,tertiary,,10.65,"LINESTRING (-122.4225323 37.7913062, -122.4226519 37.7912907)",,,,
9691602671,9691602674,0,1054649991,FALSE,2,,Van Ness Bus Rapid Transit,busway,,98.711,"LINESTRING (-122.4225323 37.7913062, -122.4225467 37.7913827, -122.4225577 37.7914357, -122.4226915 37.7920813, -122.4226984 37.7921147, -122.422707 37.792183)",,no,,
9691602671,9691602732,0,1054649993,TRUE,2,,Van Ness Bus Rapid Transit,busway,,101.638,"LINESTRING (-122.4225323 37.7913062, -122.4225617 37.7912358, -122.4225319 37.7910607, -122.4224816 37.7908079, -122.4224132 37.7904795, -122.4223977 37.790406)",,no,,
9691602674,258758543,0,527829971,TRUE,2,,Clay Street,residential,,8.158,"LINESTRING (-122.422707 37.792183, -122.4226151 37.7921934)",,,,
9691602674,9691602677,0,1054649989,TRUE,2,,Van Ness Bus Rapid Transit,busway,,99.192,"LINESTRING (-122.422707 37.792183, -122.4226973 37.7922714, -122.4228435 37.7930032, -122.422858 37.7930646)",,no,,
9691602674,9691602671,0,1054649991,FALSE,2,,Van Ness Bus Rapid Transit,busway,,98.711,"LINESTRING (-122.422707 37.792183, -122.4226984 37.7921147, -122.4226915 37.7920813, -122.4225577 37.7914357, -122.4225467 37.7913827, -122.4225323 37.7913062)",,no,,
9691602677,258758542,0,254758136,TRUE,,,Washington Street,residential,,6.929,"LINESTRING (-122.422858 37.7930646, -122.4227806 37.7930765)",,,,
9691602677,9691602680,0,1054649989,TRUE,2,,Van Ness Bus Rapid Transit,busway,,100.019,"LINESTRING (-122.422858 37.7930646, -122.4228746 37.7931407, -122.4230226 37.7938796, -122.4230671 37.7939449)",,no,,
9691602680,65337430,0,254305034,TRUE,,,Jackson Street,residential,,9.455,"LINESTRING (-122.4230671 37.7939449, -122.4231733 37.7939312)",,,,
9691602680,9691602683,0,1054649988,FALSE,2,,Van Ness Bus Rapid Transit,busway,,98.525,"LINESTRING (-122.4230671 37.7939449, -122.4230702 37.7940137, -122.4230871 37.7940903, -122.4232231 37.7947065, -122.4232336 37.7947542, -122.423246 37.794819)",,no,,
9691602680,9691602723,0,1054649990,TRUE,2,,Van Ness Bus Rapid Transit,busway,,100.185,"LINESTRING (-122.4230671 37.7939449, -122.4230887 37.7938716, -122.4230606 37.7937304, -122.4229826 37.7933145, -122.4229434 37.793131, -122.4229247 37.7930562)",,no,,
9691602683,65372847,0,224384021,FALSE,,,Pacific Avenue,residential,,9.375,"LINESTRING (-122.423246 37.794819, -122.4233515 37.7948064)",,,,
9691602683,258758540,0,224384021,FALSE,,,Pacific Avenue,residential,,10.545,"LINESTRING (-122.423246 37.794819, -122.4231273 37.794833)",,,,
9691602683,9691602686,0,1054649986,TRUE,2,,Van Ness Bus Rapid Transit,busway,,104.788,"LINESTRING (-122.423246 37.794819, -122.4232325 37.7948617, -122.4232352 37.7949001, -122.4233061 37.7952741, -122.4233712 37.7956534, -122.4233912 37.7957511)",,no,,
9691602683,9691602680,0,1054649988,FALSE,2,,Van Ness Bus Rapid Transit,busway,,98.525,"LINESTRING (-122.423246 37.794819, -122.4232336 37.7947542, -122.4232231 37.7947065, -122.4230871 37.7940903, -122.4230702 37.7940137, -122.4230671 37.7939449)",,no,,
9691602686,9691602715,0,85644923,FALSE,,,Broadway,primary,,4.525,"LINESTRING (-122.4233912 37.7957511, -122.4234421 37.7957449)",,,,
9691602686,258758539,0,1054649984,FALSE,,,Broadway,primary,,6.009,"LINESTRING (-122.4233912 37.7957511, -122.4233234 37.7957582)",,,,
9691602686,9691602711,0,1054649987,TRUE,2,,Van Ness Bus Rapid Transit,busway,,57.91,"LINESTRING (-122.4233912 37.7957511, -122.4234056 37.7958456, -122.4234499 37.7960664, -122.4235276 37.7962589)",,no,,
9691602689,65299400,0,85644927,FALSE,,,Vallejo Street,residential,,10.994,"LINESTRING (-122.4236137 37.7966933, -122.423737 37.7966765)",,,,
9691602689,258758538,0,85644927,FALSE,,,Vallejo Street,residential,,9.436,"LINESTRING (-122.4236137 37.7966933, -122.4235077 37.7967069)",,,,
9691602689,9633222553,0,"[1047613717, 1054649983]",FALSE,2,,Van Ness Bus Rapid Transit,busway,,105.258,"LINESTRING (-122.4236137 37.7966933, -122.4236348 37.7967831, -122.4236415 37.7968157, -122.4237 37.7971212, -122.4237576 37.7973794, -122.4237965 37.7975567, -122.4238119 37.7976268)",,no,,
9691602689,9691602711,0,1054649983,FALSE,2,,Van Ness Bus Rapid Transit,busway,,48.893,"LINESTRING (-122.4236137 37.7966933, -122.4236008 37.7966243, -122.4235276 37.7962589)",,no,,
9691602692,9691602695,0,1054649980,TRUE,1,,Van Ness Bus Rapid Transit,busway,,46.42,"LINESTRING (-122.4241014 37.7990824, -122.4240938 37.799163, -122.4241323 37.7994241, -122.4241482 37.7994968)",,no,,
9691602692,9633222624,0,"[1047613717, 1054649981]",FALSE,2,,Van Ness Bus Rapid Transit,busway,,59.153,"LINESTRING (-122.4241014 37.7990824, -122.4240549 37.7988451, -122.424021 37.798675, -122.4240148 37.7986439, -122.4240046 37.7985561)",,no,,
9691602695,9691602700,0,85644948,FALSE,2,,Filbert Street,residential,25 mph,6.986,"LINESTRING (-122.4241482 37.7994968, -122.4242267 37.7994868)",,,,
9691602695,258758535,0,85644948,FALSE,2,,Filbert Street,residential,25 mph,6.108,"LINESTRING (-122.4241482 37.7994968, -122.4240794 37.7995047)",,,,
9691602695,258758534,0,1054649980,TRUE,1,,Van Ness Bus Rapid Transit,busway,,105.729,"LINESTRING (-122.4241482 37.7994968, -122.4241657 37.7995724, -122.4243193 37.8003546, -122.4242987 37.8004354)",,no,,
9691602700,65322699,0,85644948,FALSE,2,,Filbert Street,residential,25 mph,6.539,"LINESTRING (-122.4242267 37.7994868, -122.4243 37.7994766)",,,,
9691602700,9691602695,0,85644948,FALSE,2,,Filbert Street,residential,25 mph,6.986,"LINESTRING (-122.4242267 37.7994868, -122.4241482 37.7994968)",,,,
9691602700,9691602692,0,"[1047613716, 1054649982]",TRUE,1,,Van Ness Bus Rapid Transit,busway,,46.546,"LINESTRING (-122.4242267 37.7994868, -122.4242089 37.7994145, -122.4241849 37.7992994, -122.4241502 37.7991655, -122.4241014 37.7990824)",,no,,
9691602709,65336103,0,527829990,TRUE,3,US 101,Van Ness Avenue,trunk,25 mph,86.677,"LINESTRING (-122.424612 37.8011816, -122.4245492 37.8008387, -122.4245225 37.8004821, -122.4245022 37.800408)",,,,
9691602709,9691602710,0,1054649982,TRUE,1,,Van Ness Bus Rapid Transit,busway,,88.318,"LINESTRING (-122.424612 37.8011816, -122.4245166 37.8010883, -122.4244598 37.8008005, -122.4244026 37.8004964, -122.4243957 37.800421)",,no,,
9691602710,65336103,0,85644949,FALSE,,,Greenwich Street,residential,,9.468,"LINESTRING (-122.4243957 37.800421, -122.4245022 37.800408)",,,,
9691602710,258758534,0,85644949,FALSE,,,Greenwich Street,residential,,8.672,"LINESTRING (-122.4243957 37.800421, -122.4242987 37.8004354)",,,,
9691602710,9691602700,0,1054649982,TRUE,1,,Van Ness Bus Rapid Transit,busway,,105.225,"LINESTRING (-122.4243957 37.800421, -122.424406 37.8003435, -122.4243233 37.7999403, -122.4242637 37.7996496, -122.4242459 37.7995621, -122.4242267 37.7994868)",,no,,
9691602711,9691602689,0,1054649983,FALSE,2,,Van Ness Bus Rapid Transit,busway,,48.893,"LINESTRING (-122.4235276 37.7962589, -122.4236008 37.7966243, -122.4236137 37.7966933)",,no,,
9691602711,9691602715,0,1054649985,TRUE,2,,Van Ness Bus Rapid Transit,busway,,57.706,"LINESTRING (-122.4235276 37.7962589, -122.4235093 37.7960617, -122.4234603 37.7958384, -122.4234421 37.7957449)",,no,,
9691602715,9691602686,0,85644923,FALSE,,,Broadway,primary,,4.525,"LINESTRING (-122.4234421 37.7957449, -122.4233912 37.7957511)",,,,
9691602715,65333938,0,85644923,FALSE,,,Broadway,primary,,9.203,"LINESTRING (-122.4234421 37.7957449, -122.4235452 37.7957303)",,,,
9691602715,9691602683,0,1054649985,TRUE,2,,Van Ness Bus Rapid Transit,busway,,105.298,"LINESTRING (-122.4234421 37.7957449, -122.4234245 37.7956469, -122.4233608 37.7952389, -122.423301 37.7948925, -122.4232836 37.7948515, -122.423246 37.794819)",,no,,
9691602723,9691602677,0,254758136,TRUE,,,Washington Street,residential,,5.935,"LINESTRING (-122.4229247 37.7930562, -122.422858 37.7930646)",,,,
9691602723,9691602674,0,1054649990,TRUE,2,,Van Ness Bus Rapid Transit,busway,,99.478,"LINESTRING (-122.4229247 37.7930562, -122.4229116 37.7929934, -122.4228837 37.7928744, -122.422779 37.7923452, -122.4227627 37.7922646, -122.422707 37.792183)",,no,,
9691602732,1564279877,0,86303769,TRUE,2,,California Street,tertiary,,6.473,"LINESTRING (-122.4223977 37.790406, -122.4224704 37.7903966)",,,,
9691602732,9691602733,0,1054649993,TRUE,2,,Van Ness Bus Rapid Transit,busway,,8.811,"LINESTRING (-122.4223977 37.790406, -122.422385 37.7903274)",,no,,
9691602733,9691602667,0,142961025,TRUE,2,,California Street,tertiary,,7.701,"LINESTRING (-122.422385 37.7903274, -122.4222984 37.790338)",,,,
9691602733,9691602739,0,1054649993,TRUE,2,,Van Ness Bus Rapid Transit,busway,,102.858,"LINESTRING (-122.422385 37.7903274, -122.4223724 37.7902797, -122.4223487 37.790186, -122.4222894 37.7898904, -122.4222365 37.7896559, -122.4222021 37.7895018, -122.4221849 37.7894161)",,no,,
9691602739,65352459,0,502795939,TRUE,3,,Pine Street,secondary,30 mph,7.18,"LINESTRING (-122.4221849 37.7894161, -122.4222656 37.789406)",,,,
9691602739,9691602660,0,1054649993,TRUE,2,,Van Ness Bus Rapid Transit,busway,,105.425,"LINESTRING (-122.4221849 37.7894161, -122.4221702 37.7893397, -122.4220907 37.7889351, -122.4220182 37.7885684, -122.4219635 37.7884892)",,no,,
9691602746,9691602653,0,86303747,TRUE,2,,Post Street,tertiary,,6.349,"LINESTRING (-122.4216287 37.7866191, -122.4215575 37.7866288)",,,,
9691602746,9691602649,0,1054649996,TRUE,2,,Van Ness Bus Rapid Transit,busway,,104.941,"LINESTRING (-122.4216287 37.7866191, -122.4216163 37.7865422, -122.4215489 37.7862232, -122.4214354 37.7857749, -122.421393 37.7856961)",,no,,
9691602755,65333837,0,527857411,TRUE,,,Ellis Street,residential,,8.145,"LINESTRING (-122.4210519 37.7838238, -122.4211432 37.7838112)",,,,
9691602755,9691602640,0,1054649999,TRUE,2,,Van Ness Bus Rapid Transit,busway,,61.641,"LINESTRING (-122.4210519 37.7838238, -122.4210399 37.7837527, -122.4209723 37.7834368, -122.4209085 37.7832826)",,no,,
9691602758,9691602638,0,1054650000,FALSE,2,,Van Ness Bus Rapid Transit,busway,,38.479,"LINESTRING (-122.4207803 37.7825537, -122.4208124 37.7827597, -122.4208218 37.7828198, -122.420837 37.7828968)",,no,,
9691602758,9691602764,0,1054650002,TRUE,2,,Van Ness Bus Rapid Transit,busway,,66.968,"LINESTRING (-122.4207803 37.7825537, -122.4207877 37.782432, -122.4207388 37.7821991, -122.4207074 37.7820425, -122.4206894 37.7819579)",,no,,
9691602764,65372918,0,502795944,TRUE,3,,Turk Street,secondary,25 mph,6.202,"LINESTRING (-122.4206894 37.7819579, -122.4207593 37.7819502)",,,,
9691602764,9691602767,0,1054650002,TRUE,2,,Van Ness Bus Rapid Transit,busway,,104.742,"LINESTRING (-122.4206894 37.7819579, -122.4206735 37.7818825, -122.4205211 37.7811162, -122.420501 37.7810278)",,no,,
9691602767,9691602632,0,225806031,TRUE,3,,Golden Gate Avenue,secondary,25 mph,6.506,"LINESTRING (-122.420501 37.7810278, -122.4204282 37.7810384)",,,,
9691602767,9691602630,0,1054650002,TRUE,2,,Van Ness Bus Rapid Transit,busway,,57.435,"LINESTRING (-122.420501 37.7810278, -122.4204825 37.7809514, -122.4203901 37.7806089, -122.420346 37.7805275)",,no,,
9691602770,9691602628,0,1054650003,FALSE,2,,Van Ness Bus Rapid Transit,busway,,42.156,"LINESTRING (-122.4201902 37.779704, -122.4202187 37.7798447, -122.4202361 37.7799417, -122.4202606 37.780079)",,no,,
9691602770,9691602779,0,1054650005,TRUE,2,,Van Ness Bus Rapid Transit,busway,,163.151,"LINESTRING (-122.4201902 37.779704, -122.420176 37.7794662, -122.4201492 37.7793243, -122.4200997 37.7790304, -122.4200446 37.7787857, -122.4199852 37.7785165, -122.4199563 37.7784064, -122.419926 37.7782533)",,no,,
9691602772,9691587715,0,1054649979,TRUE,2,,Van Ness Bus Rapid Transit,busway,,79.413,"LINESTRING (-122.4193874 37.7756741, -122.4193707 37.775791, -122.4194689 37.7763018, -122.419481 37.7763811)",,no,,
9691602772,9691587711,0,1054650004,FALSE,2,,Van Ness Bus Rapid Transit,busway,,48.892,"LINESTRING (-122.4193874 37.7756741, -122.4193296 37.775411, -122.4193155 37.7753466, -122.4192928 37.7752408)",,no,,
9691602779,9691602623,0,502795483,FALSE,,,Grove Street,residential,,4.797,"LINESTRING (-122.419926 37.7782533, -122.419874 37.7782664)",,,,
9691602779,65356392,0,502795483,FALSE,,,Grove Street,residential,,6.585,"LINESTRING (-122.419926 37.7782533, -122.4199975 37.7782356)",,,,
9691602779,9691602783,0,1054650005,TRUE,2,,Van Ness Bus Rapid Transit,busway,,107.18,"LINESTRING (-122.419926 37.7782533, -122.4199107 37.7781578, -122.419849 37.7777601, -122.4197758 37.7773812, -122.4197525 37.7772996)",,no,,
9691602783,65325369,0,397115944,TRUE,,,Hayes Street,secondary,,5.612,"LINESTRING (-122.4197525 37.7772996, -122.4198155 37.7772914)",,,,
9691602783,9691602786,0,1054650005,TRUE,2,,Van Ness Bus Rapid Transit,busway,,104.604,"LINESTRING (-122.4197525 37.7772996, -122.4197301 37.7772281, -122.4195744 37.7764593, -122.4195534 37.7763724)",,no,,
9691602786,9691587715,0,417087334,TRUE,,,Fell Street,secondary,,6.436,"LINESTRING (-122.4195534 37.7763724, -122.419481 37.7763811)",,,,
9691602786,9691602772,0,1054650005,TRUE,2,,Van Ness Bus Rapid Transit,busway,,79.147,"LINESTRING (-122.4195534 37.7763724, -122.4195341 37.7762932, -122.4194334 37.7757845, -122.4193874 37.7756741)",,no,,
9691602789,9691587709,0,1054650004,FALSE,2,,Van Ness Bus Rapid Transit,busway,,198.122,"LINESTRING (-122.418718 37.7733676, -122.4189239 37.7739907, -122.4189977 37.7741892, -122.4190801 37.7744474, -122.4192212 37.7749435, -122.4192316 37.7749911, -122.4192541 37.7750974)",,no,,
